,idx,lat
587,104.31.88.62192.168.10.1600,19627.40
588,104.31.88.62192.168.10.168051452,21181.25
589,104.31.88.62192.168.10.168051454,22076.00
590,104.31.91.107192.168.10.1200,19729.75
591,104.31.91.107192.168.10.128049948,21626.53
592,104.31.91.107192.168.10.128049950,21545.80
593,104.31.95.216192.168.10.500,20351.67
594,104.31.95.216192.168.10.58050886,21444.00
595,104.40.17.139192.168.10.300,19733.25
596,104.40.17.139192.168.10.344351998,21209.38
597,104.40.17.139192.168.10.344359488,20827.62
598,104.40.184.156192.168.10.5100,18873.00
599,104.40.184.156192.168.10.5144350240,21178.20
600,104.40.184.156192.168.10.5144350268,20225.95
601,104.43.20.116192.168.10.1944335473,20424.33
602,104.76.108.221192.168.10.500,19701.57
603,104.76.108.221192.168.10.58050274,21081.00
604,104.76.108.221192.168.10.58051665,22184.00
605,104.76.108.221192.168.10.58051866,21193.00
606,104.76.108.44192.168.10.1500,19078.50
607,104.76.108.44192.168.10.1544354579,20363.40
608,104.76.108.44192.168.10.1644358542,21005.45
609,104.79.131.33192.168.10.178047372,20111.00
610,104.79.135.161192.168.10.5144352583,21277.20
611,104.88.107.204192.168.10.500,19211.00
612,104.88.107.204192.168.10.544349266,20774.38
613,104.88.107.249192.168.10.1500,20254.00
614,104.88.107.249192.168.10.1544349608,21460.61
615,104.88.108.160192.168.10.500,19593.33
616,104.88.108.160192.168.10.544350493,21519.76
617,104.88.108.162192.168.10.178049162,20103.40
618,104.88.108.162192.168.10.800,19857.00
619,104.88.108.162192.168.10.844352961,21049.43
620,104.88.108.223192.168.10.1500,19201.50
621,104.88.108.223192.168.10.158051186,20639.93
622,104.88.108.66192.168.10.198041892,19568.18
623,104.88.108.66192.168.10.198041893,20316.71
624,104.88.108.66192.168.10.198041894,19668.62
625,104.88.108.66192.168.10.198041946,20074.64
626,104.88.109.24192.168.10.1400,19977.00
627,104.88.109.24192.168.10.148053468,21069.25
628,104.88.109.24192.168.10.518054816,20673.43
629,104.88.109.24192.168.10.518054818,19798.00
630,104.88.109.75192.168.10.198050845,20016.40
631,104.88.12.52192.168.10.1244354046,20224.37
632,104.88.12.52192.168.10.178048782,20603.40
633,104.88.12.52192.168.10.178048792,20261.87
634,104.88.12.52192.168.10.5144355794,20602.70
635,104.88.12.52192.168.10.800,19644.00
636,104.88.12.52192.168.10.844352032,20664.33
637,104.88.12.52192.168.10.88049752,21751.67
638,104.88.12.52192.168.10.900,19328.00
639,104.88.12.52192.168.10.944314861,20879.00
640,104.88.14.9192.168.10.900,19699.75
641,104.88.14.9192.168.10.944318180,20491.20
642,104.88.14.9192.168.10.944318181,20758.00
643,104.88.14.9192.168.10.944318190,19872.33
644,104.88.21.130192.168.10.1744354957,21667.62
645,104.88.21.130192.168.10.1744354963,21147.26
646,104.88.21.130192.168.10.800,19828.86
647,104.88.21.130192.168.10.844352930,21572.00
648,104.88.21.130192.168.10.844352951,20052.80
649,104.88.21.130192.168.10.844352952,21676.09
650,104.88.32.234192.168.10.1400,19672.33
651,104.88.32.234192.168.10.1444349775,20711.64
652,104.88.33.160192.168.10.1400,19487.00
653,104.88.33.160192.168.10.1444349469,20614.54
654,104.88.37.207192.168.10.1400,19772.44
655,104.88.37.207192.168.10.1444350853,20859.03
656,104.88.37.207192.168.10.1444350854,20472.05
657,104.88.37.207192.168.10.1444350863,21013.29
658,104.88.42.42192.168.10.800,20127.60
659,104.88.42.42192.168.10.844352096,20967.43
660,104.88.42.42192.168.10.844354132,19219.12
661,104.88.42.42192.168.10.900,19894.09
662,104.88.42.42192.168.10.944318079,21217.83
663,104.88.42.42192.168.10.944318080,20665.62
664,104.88.42.42192.168.10.944318102,20730.50
665,104.88.43.60192.168.10.5144341845,21539.93
666,104.88.43.91192.168.10.900,19975.67
667,104.88.43.91192.168.10.944315329,21612.60
668,104.88.43.91192.168.10.944315330,20406.00
669,104.88.49.187192.168.10.1244334416,21402.04
670,104.88.49.187192.168.10.1244334434,20985.32
671,104.88.49.187192.168.10.1244334436,21035.86
672,104.88.49.187192.168.10.1244334438,20545.22
673,104.88.49.187192.168.10.1244334544,20272.12
674,104.88.49.187192.168.10.128041612,20000.00
675,104.88.5.204192.168.10.1644357396,21050.66
676,104.88.5.204192.168.10.800,19744.62
677,104.88.5.204192.168.10.844352286,21578.14
678,104.88.5.204192.168.10.844352625,20573.67
679,104.88.50.226192.168.10.1500,19902.80
680,104.88.50.226192.168.10.1544354869,21197.14
681,104.88.50.226192.168.10.1544354874,20972.29
682,104.88.51.144192.168.10.5144342418,19998.92
683,104.88.54.24192.168.10.1244347690,20568.00
684,104.88.54.24192.168.10.1244347706,20332.60
685,104.88.54.24192.168.10.1244347724,21577.79
686,104.88.54.24192.168.10.1244347726,20841.33
687,104.88.54.24192.168.10.1244347778,20409.30
688,104.88.54.24192.168.10.1744343813,21403.22
689,104.88.54.24192.168.10.1744343829,21338.29
690,104.88.54.24192.168.10.1744343834,20661.30
691,104.88.55.49192.168.10.1744360977,20499.36
692,104.88.55.49192.168.10.5144356698,20142.57
693,104.88.7.7192.168.10.1400,20032.25
694,104.88.7.7192.168.10.1444349524,21300.41
695,104.88.7.7192.168.10.1500,19879.25
696,104.88.7.7192.168.10.1544349752,21296.17
697,104.88.7.7192.168.10.1544349769,20846.50
698,104.88.72.183192.168.10.1244343760,20629.19
699,104.88.73.124192.168.10.1744343805,21258.71
700,104.88.73.124192.168.10.1744343820,19659.06
701,104.88.73.124192.168.10.1744343821,20083.12
702,104.88.73.124192.168.10.1744343834,20472.21
703,104.88.73.124192.168.10.1744343869,20458.00
704,104.88.75.116192.168.10.1644346964,20019.29
705,104.88.75.116192.168.10.1644348012,19901.79
706,104.88.75.116192.168.10.1744353593,20447.39
707,104.88.75.116192.168.10.1944353355,20475.50
708,104.88.75.116192.168.10.800,20172.43
709,104.88.75.116192.168.10.844352275,21189.57
710,104.88.75.116192.168.10.844352592,20203.60
711,104.88.83.152192.168.10.1500,19306.17
712,104.88.83.152192.168.10.158052958,21116.00
713,104.88.83.152192.168.10.158052980,21235.00
714,104.88.83.152192.168.10.158053065,21364.00
715,104.88.83.152192.168.10.158053069,21582.00
716,104.88.83.152192.168.10.158053104,19668.00
717,104.88.83.152192.168.10.158053269,20546.00
718,104.88.83.56192.168.10.1944346990,20858.36
719,104.88.83.56192.168.10.1944347004,21189.18
720,104.88.89.135192.168.10.1244349404,19994.81
721,104.88.89.135192.168.10.1244349406,21081.44
722,104.88.89.135192.168.10.1244351718,20595.38
723,104.88.89.135192.168.10.1400,20111.62
724,104.88.89.135192.168.10.1444351830,20478.05
725,104.88.89.135192.168.10.1444352484,19980.73
726,104.88.89.135192.168.10.1500,19920.00
727,104.88.89.135192.168.10.1544355266,20468.33
728,104.88.89.135192.168.10.1644347526,20858.70
729,104.88.89.135192.168.10.178044464,20198.50
730,104.88.89.135192.168.10.1944335402,20443.50
731,104.88.89.135192.168.10.2544350017,20579.92
732,104.88.89.135192.168.10.500,19985.17
733,104.88.89.135192.168.10.5144349423,20251.91
734,104.88.89.135192.168.10.5144352999,20218.81
735,104.88.89.135192.168.10.5144353131,20205.30
736,104.88.89.135192.168.10.544350313,20189.05
737,104.88.89.135192.168.10.544351762,19994.11
738,104.88.89.135192.168.10.900,19938.18
739,104.88.89.135192.168.10.944316795,21249.00
740,104.88.89.135192.168.10.944316801,21131.57
741,104.88.89.135192.168.10.944316802,20227.79
742,104.88.89.135192.168.10.944317040,20403.50
743,104.88.9.44192.168.10.1644348346,21579.73
744,104.88.9.44192.168.10.1644348370,20855.11
745,104.88.9.44192.168.10.168058968,19906.89
746,104.88.9.44192.168.10.168058984,20608.27
747,104.88.9.44192.168.10.800,19600.29
748,104.88.9.44192.168.10.88050142,20030.00
749,104.88.9.44192.168.10.88050212,20205.00
750,104.88.9.44192.168.10.88050228,21392.00
751,104.88.9.44192.168.10.88050652,21217.00
752,104.88.90.110192.168.10.900,19560.71
753,104.88.90.110192.168.10.944318479,21613.21
754,104.88.95.176192.168.10.1944353995,20338.78
755,104.91.181.56192.168.10.800,19731.47
756,104.91.181.56192.168.10.844353275,21268.39
757,104.91.181.56192.168.10.844353335,19859.80
758,104.91.181.56192.168.10.844353339,20646.50
759,104.94.218.227192.168.10.2544351684,20704.15
760,104.94.218.227192.168.10.5144337949,20034.11
761,104.94.247.183192.168.10.1244353438,21105.44
762,104.96.0.179192.168.10.128045388,21707.00
763,104.96.0.179192.168.10.128045390,20899.00
764,104.97.102.189192.168.10.2544349523,20242.27
765,104.97.102.189192.168.10.2544349534,20826.55
766,104.97.103.209192.168.10.1500,18679.00
767,104.97.103.209192.168.10.1544351057,20514.13
768,104.97.112.80192.168.10.128050518,20261.09
769,104.97.112.80192.168.10.128050528,20331.00
770,104.97.112.80192.168.10.128050554,21029.43
771,104.97.112.80192.168.10.128050620,21080.00
772,104.97.113.161192.168.10.500,19669.40
773,104.97.113.161192.168.10.544351387,20846.25
774,104.97.114.101192.168.10.1244359422,20347.00
775,104.97.114.101192.168.10.1644338056,21133.78
776,104.97.114.112192.168.10.1400,19331.00
777,104.97.114.112192.168.10.148052192,22269.00
778,104.97.116.21192.168.10.1400,18602.50
779,104.97.116.21192.168.10.148052820,21940.00
780,104.97.117.153192.168.10.1500,20376.00
781,104.97.117.153192.168.10.1544352825,20734.29
782,104.97.117.153192.168.10.1544352833,20217.67
783,104.97.119.38192.168.10.178048872,19966.07
784,104.97.122.207192.168.10.900,19625.50
785,104.97.122.207192.168.10.944316842,20941.86
786,104.97.122.33192.168.10.1244357288,21000.11
787,104.97.122.33192.168.10.1400,19576.00
788,104.97.122.33192.168.10.1444351908,21156.31
789,104.97.123.151192.168.10.1400,19538.00
790,104.97.123.151192.168.10.148051032,21004.00
791,104.97.123.151192.168.10.1500,19442.33
792,104.97.123.151192.168.10.158053394,20405.00
793,104.97.123.151192.168.10.158053395,20188.29
794,104.97.125.209192.168.10.500,19621.67
795,104.97.125.209192.168.10.58050967,20079.47
796,104.97.125.209192.168.10.58050969,20233.93
797,104.97.125.209192.168.10.58050976,23184.00
798,104.97.127.199192.168.10.1500,19573.00
799,104.97.127.199192.168.10.158054150,22137.00
800,104.97.127.199192.168.10.5144336564,20616.21
801,104.97.127.199192.168.10.5144336565,20260.71
802,104.97.131.240192.168.10.1944336331,21262.28
803,104.97.133.94192.168.10.128033720,21791.50
804,104.97.133.94192.168.10.1500,19640.50
805,104.97.133.94192.168.10.158053948,21222.00
806,104.97.133.94192.168.10.158054137,21815.00
807,104.97.133.94192.168.10.158054178,21814.00
808,104.97.133.94192.168.10.158054207,20801.00
809,104.97.135.177192.168.10.5144333539,21293.31
810,104.97.137.120192.168.10.800,18909.11
811,104.97.137.120192.168.10.844351653,20344.88
812,104.97.137.120192.168.10.844351654,21184.75
813,104.97.137.120192.168.10.844351710,20206.44
814,104.97.137.26192.168.10.800,19867.59
815,104.97.137.26192.168.10.844351581,20198.22
816,104.97.137.26192.168.10.844351590,21441.89
817,104.97.137.26192.168.10.844351593,20811.52
818,104.97.137.26192.168.10.844351595,21224.88
819,104.97.137.26192.168.10.844351596,20120.68
820,104.97.137.26192.168.10.88051605,21498.35
821,104.97.137.75192.168.10.1244343552,20330.14
822,104.97.139.140192.168.10.900,20034.60
823,104.97.139.140192.168.10.944315576,21149.67
824,104.97.139.140192.168.10.944315579,20998.38
825,104.97.139.173192.168.10.1744333010,21115.48
826,104.97.139.37192.168.10.500,19791.50
827,104.97.139.37192.168.10.544351257,20298.84
828,104.97.139.37192.168.10.544351373,20579.67
829,104.97.139.37192.168.10.544351475,21205.83
830,104.97.139.37192.168.10.544351476,20447.06
831,104.97.139.37192.168.10.800,19560.40
832,104.97.139.37192.168.10.844352660,20968.00
833,104.97.139.37192.168.10.844352800,20489.33
834,104.97.141.192192.168.10.900,20961.67
835,104.97.141.192192.168.10.944318333,20573.74
836,104.97.67.175192.168.10.1244343464,20663.43
837,104.97.67.175192.168.10.1500,19504.50
838,104.97.67.175192.168.10.1544350984,20653.00
839,104.97.67.190192.168.10.800,19323.33
840,104.97.67.190192.168.10.844352551,20001.27
841,104.97.71.4192.168.10.5144355054,21208.97
842,104.97.71.4192.168.10.5144355058,20555.83
843,104.97.71.4192.168.10.5144355069,20941.90
844,104.97.71.4192.168.10.5144355103,20973.23
845,104.97.73.123192.168.10.500,19572.50
846,104.97.73.123192.168.10.58050854,21330.20
847,104.97.73.166192.168.10.1500,18903.14
848,104.97.73.166192.168.10.158052782,22378.00
849,104.97.73.166192.168.10.158052783,21342.00
850,104.97.73.166192.168.10.158052788,21249.00
851,104.97.73.166192.168.10.158053683,21028.00
852,104.97.73.166192.168.10.158053715,20354.00
853,104.97.73.166192.168.10.158054009,21285.00
854,104.97.73.172192.168.10.178047283,20457.35
855,104.97.73.5192.168.10.1244339400,21483.31
856,104.97.73.5192.168.10.1944353638,20114.20
857,104.97.73.5192.168.10.1944354295,20903.47
858,104.97.73.5192.168.10.518033046,21726.00
859,104.97.73.5192.168.10.800,19169.50
860,104.97.73.5192.168.10.844353280,21146.67
861,104.97.73.5192.168.10.900,20148.75
862,104.97.73.5192.168.10.944315568,21256.68
863,104.97.74.119192.168.10.500,19736.00
864,104.97.74.119192.168.10.544351038,21097.83
865,104.97.74.19192.168.10.1500,19530.50
866,104.97.74.19192.168.10.158053687,20805.00
867,104.97.74.19192.168.10.158053896,21367.00
868,104.97.74.19192.168.10.158054170,21811.00
869,104.97.74.244192.168.10.1744349307,21476.45
870,104.97.74.244192.168.10.1744349313,20416.42
871,104.97.74.244192.168.10.1744349316,20868.71
872,104.97.74.39192.168.10.1244332792,21607.07
873,104.97.74.39192.168.10.1244332810,21272.55
874,104.97.75.177192.168.10.1400,19718.33
875,104.97.75.177192.168.10.1444352062,20387.76
876,104.97.75.177192.168.10.1500,20018.00
877,104.97.75.177192.168.10.1544354848,20855.52
878,104.97.75.177192.168.10.500,20552.00
879,104.97.75.177192.168.10.544350791,20927.11
880,104.97.75.5192.168.10.1444352426,20207.80
881,104.97.86.93192.168.10.1944340505,21475.03
882,104.97.86.93192.168.10.1944340523,21088.09
883,104.97.86.93192.168.10.1944340524,20005.79
884,104.97.86.93192.168.10.1944340525,20865.87
885,104.97.87.187192.168.10.1744339892,20688.56
886,104.97.87.187192.168.10.1744339911,21030.27
887,104.97.87.187192.168.10.1744339917,20569.71
888,104.97.87.73192.168.10.800,19825.50
889,104.97.87.73192.168.10.844350886,21103.50
890,104.97.88.176192.168.10.900,19825.00
891,104.97.88.176192.168.10.944315776,20802.58
892,104.97.93.197192.168.10.1944352641,21071.42
893,104.97.93.197192.168.10.1944352661,20474.64
894,104.97.93.197192.168.10.1944352662,21132.69
895,104.97.94.187192.168.10.5144338617,21387.24
896,104.97.95.20192.168.10.1400,20631.83
897,104.97.95.20192.168.10.1444349554,21061.75
898,104.97.95.20192.168.10.1444349589,20740.88
899,104.97.95.20192.168.10.1444349753,21274.62
900,104.97.95.20192.168.10.1500,19893.00
901,104.97.95.20192.168.10.1544349580,20919.25
902,104.97.96.142192.168.10.1244340840,20829.33
903,104.97.96.142192.168.10.1500,19867.00
904,104.97.96.142192.168.10.1544350930,20678.75
905,104.97.97.49192.168.10.1944338619,21535.96
906,104.97.98.225192.168.10.1400,19804.62
907,104.97.98.225192.168.10.1444349761,21327.70
908,104.97.98.225192.168.10.1444349763,21220.51
909,106.3.35.178192.168.10.1644352134,21278.29
910,106.3.35.178192.168.10.1644352160,20943.34
911,106.3.35.178192.168.10.1644352162,21227.20
912,106.3.35.178192.168.10.1644352166,21469.14
913,107.154.102.208192.168.10.900,19931.36
914,107.154.102.208192.168.10.944317907,21490.92
915,107.154.102.208192.168.10.944317942,21027.10
916,107.154.102.216192.168.10.1400,19635.25
917,107.154.102.216192.168.10.1444350279,21074.81
918,107.162.135.91192.168.10.900,19813.20
919,107.162.135.91192.168.10.944316247,21794.55
920,107.178.240.89192.168.10.1244355660,19967.33
921,107.178.240.89192.168.10.1244355662,20221.00
922,107.178.240.89192.168.10.1400,19497.83
923,107.178.240.89192.168.10.1444351899,20139.09
924,107.178.240.89192.168.10.1500,20026.00
925,107.178.240.89192.168.10.1544351055,20531.25
926,107.178.242.85192.168.10.1744358341,20381.48
927,107.178.243.170192.168.10.1944359516,19919.48
928,107.178.243.170192.168.10.1944359652,20125.41
929,107.178.244.119192.168.10.900,20115.67
930,107.178.244.119192.168.10.944314323,20375.71
931,107.178.244.221192.168.10.2544350706,20698.00
932,107.178.244.221192.168.10.2544350707,20022.75
933,107.178.244.221192.168.10.5144350644,20293.25
934,107.178.244.51192.168.10.1244345854,20185.44
935,107.178.245.205192.168.10.800,19689.43
936,107.178.245.205192.168.10.844351715,20069.92
937,107.178.254.65192.168.10.800,19949.67
938,107.178.254.65192.168.10.844352878,21148.78
939,107.178.255.114192.168.10.2544350603,21094.00
940,107.178.255.114192.168.10.2544350604,21275.17
941,107.178.255.114192.168.10.2544351409,21170.83
942,107.178.255.114192.168.10.2544351733,21069.83
943,107.178.255.114192.168.10.500,19626.33
944,107.178.255.114192.168.10.544349911,20639.00
945,107.182.231.101192.168.10.168043814,21557.00
946,107.20.191.136192.168.10.1644345216,20453.67
947,107.20.192.184192.168.10.1944343232,20633.64
948,107.20.218.31192.168.10.1500,19377.67
949,107.20.218.31192.168.10.1544349923,21291.25
950,107.20.218.31192.168.10.1544349962,20657.80
951,107.20.218.31192.168.10.1544349970,20582.33
952,107.20.223.209192.168.10.1400,20266.67
953,107.20.223.209192.168.10.148050712,19986.38
954,107.20.223.209192.168.10.1744350004,20396.71
955,107.20.243.207192.168.10.1244334298,20395.93
956,107.21.126.236192.168.10.1400,19736.33
957,107.21.126.236192.168.10.1444350884,20963.17
958,107.21.126.236192.168.10.1444350885,20852.43
959,107.21.126.236192.168.10.900,19593.50
960,107.21.126.236192.168.10.944317302,21106.25
961,107.21.204.209192.168.10.1644351212,20558.38
962,107.21.205.62192.168.10.500,19800.00
963,107.21.205.62192.168.10.544349531,20467.50
964,107.21.209.133192.168.10.500,19332.00
965,107.21.209.133192.168.10.544349675,20727.08
966,107.21.211.226192.168.10.1644352744,20435.14
967,107.21.248.242192.168.10.1400,20104.50
968,107.21.248.242192.168.10.1444351926,21494.88
969,107.21.249.100192.168.10.1700,20037.67
970,107.21.249.100192.168.10.178049116,21495.00
971,107.21.249.100192.168.10.178049117,20218.50
972,107.21.249.217192.168.10.1500,20646.50
973,107.21.249.217192.168.10.1544350054,21346.86
974,107.21.249.217192.168.10.1900,20130.50
975,107.21.249.217192.168.10.1944355851,21085.14
976,107.21.250.221192.168.10.900,19788.50
977,107.21.250.221192.168.10.944316125,21202.86
978,107.21.54.2192.168.10.900,20086.50
979,107.21.54.2192.168.10.944315750,21023.17
980,107.22.140.69192.168.10.1400,20874.00
981,107.22.140.69192.168.10.1444350095,20618.60
982,107.22.174.222192.168.10.1500,19663.25
983,107.22.174.222192.168.10.1544350251,21250.50
984,107.22.198.94192.168.10.500,20018.64
985,107.22.198.94192.168.10.544350565,20238.67
986,107.22.198.94192.168.10.544351271,20582.43
987,107.22.198.94192.168.10.544351272,20335.08
